C:\Users\krato\Desktop\Self_driving_car\Behavioral Cloning\Data\IMG\center_2019_05_13_13_40_38_643.jpg, C:\Users\krato\Desktop\Self_driving_car\Behavioral Cloning\Data\IMG\left_2019_05_13_13_40_38_643.jpg, C:\Users\krato\Desktop\Self_driving_car\Behavioral Cloning\Data\IMG\right_2019_05_13_13_40_38_643.jpg, 0, 1, 0, 8.424427
C:\Users\krato\Desktop\Self_driving_car\Behavioral Cloning\Data\IMG\center_2019_05_13_13_40_38_746.jpg, C:\Users\krato\Desktop\Self_driving_car\Behavioral Cloning\Data\IMG\left_2019_05_13_13_40_38_746.jpg, C:\Users\krato\Desktop\Self_driving_car\Behavioral Cloning\Data\IMG\right_2019_05_13_13_40_38_746.jpg, -0.143189, 1, 0, 9.543097
C:\Users\krato\Desktop\Self_driving_car\Behavioral Cloning\Data\IMG\center_2019_05_13_13_40_38_848.jpg, C:\Users\krato\Desktop\Self_driving_car\Behavioral Cloning\Data\IMG\left_2019_05_13_13_40_38_848.jpg, C:\Users\krato\Desktop\Self_driving_car\Behavioral Cloning\Data\IMG\right_2019_05_13_13_40_38_848.jpg, -0.4492386, 1, 0, 10.59514
C:\Users\krato\Desktop\Self_driving_car\Behavioral Cloning\Data\IMG\center_2019_05_13_13_40_38_949.jpg, C:\Users\krato\Desktop\Self_driving_car\Behavioral Cloning\Data\IMG\left_2019_05_13_13_40_38_949.jpg, C:\Users\krato\Desktop\Self_driving_car\Behavioral Cloning\Data\IMG\right_2019_05_13_13_40_38_949.jpg, -0.2561677, 1, 0, 11.5115
C:\Users\krato\Desktop\Self_driving_car\Behavioral Cloning\Data\IMG\center_2019_05_13_13_40_39_050.jpg, C:\Users\krato\Desktop\Self_driving_car\Behavioral Cloning\Data\IMG\left_2019_05_13_13_40_39_050.jpg, C:\Users\krato\Desktop\Self_driving_car\Behavioral Cloning\Data\IMG\right_2019_05_13_13_40_39_050.jpg, 0, 1, 0, 12.89148
C:\Users\krato\Desktop\Self_driving_car\Behavioral Cloning\Data\IMG\center_2019_05_13_13_40_39_150.jpg, C:\Users\krato\Desktop\Self_driving_car\Behavioral Cloning\Data\IMG\left_2019_05_13_13_40_39_150.jpg, C:\Users\krato\Desktop\Self_driving_car\Behavioral Cloning\Data\IMG\right_2019_05_13_13_40_39_150.jpg, -0.05210299, 1, 0, 14.13753
C:\Users\krato\Desktop\Self_driving_car\Behavioral Cloning\Data\IMG\center_2019_05_13_13_40_39_252.jpg, C:\Users\krato\Desktop\Self_driving_car\Behavioral Cloning\Data\IMG\left_2019_05_13_13_40_39_252.jpg, C:\Users\krato\Desktop\Self_driving_car\Behavioral Cloning\Data\IMG\right_2019_05_13_13_40_39_252.jpg, -0.3570966, 1, 0, 15.03727
C:\Users\krato\Desktop\Self_driving_car\Behavioral Cloning\Data\IMG\center_2019_05_13_13_40_39_354.jpg, C:\Users\krato\Desktop\Self_driving_car\Behavioral Cloning\Data\IMG\left_2019_05_13_13_40_39_354.jpg, C:\Users\krato\Desktop\Self_driving_car\Behavioral Cloning\Data\IMG\right_2019_05_13_13_40_39_354.jpg, -0.3741111, 1, 0, 16.06582
C:\Users\krato\Desktop\Self_driving_car\Behavioral Cloning\Data\IMG\center_2019_05_13_13_40_39_454.jpg, C:\Users\krato\Desktop\Self_driving_car\Behavioral Cloning\Data\IMG\left_2019_05_13_13_40_39_454.jpg, C:\Users\krato\Desktop\Self_driving_car\Behavioral Cloning\Data\IMG\right_2019_05_13_13_40_39_454.jpg, -0.0745349, 1, 0, 17.08033
C:\Users\krato\Desktop\Self_driving_car\Behavioral Cloning\Data\IMG\center_2019_05_13_13_40_39_556.jpg, C:\Users\krato\Desktop\Self_driving_car\Behavioral Cloning\Data\IMG\left_2019_05_13_13_40_39_556.jpg, C:\Users\krato\Desktop\Self_driving_car\Behavioral Cloning\Data\IMG\right_2019_05_13_13_40_39_556.jpg, 0, 1, 0, 18.12131
C:\Users\krato\Desktop\Self_driving_car\Behavioral Cloning\Data\IMG\center_2019_05_13_13_40_39_659.jpg, C:\Users\krato\Desktop\Self_driving_car\Behavioral Cloning\Data\IMG\left_2019_05_13_13_40_39_659.jpg, C:\Users\krato\Desktop\Self_driving_car\Behavioral Cloning\Data\IMG\right_2019_05_13_13_40_39_659.jpg, -0.2498234, 1, 0, 19.13418
C:\Users\krato\Desktop\Self_driving_car\Behavioral Cloning\Data\IMG\center_2019_05_13_13_40_39_761.jpg, C:\Users\krato\Desktop\Self_driving_car\Behavioral Cloning\Data\IMG\left_2019_05_13_13_40_39_761.jpg, C:\Users\krato\Desktop\Self_driving_car\Behavioral Cloning\Data\IMG\right_2019_05_13_13_40_39_761.jpg, -0.3075145, 1, 0, 20.07298
C:\Users\krato\Desktop\Self_driving_car\Behavioral Cloning\Data\IMG\center_2019_05_13_13_40_39_862.jpg, C:\Users\krato\Desktop\Self_driving_car\Behavioral Cloning\Data\IMG\left_2019_05_13_13_40_39_862.jpg, C:\Users\krato\Desktop\Self_driving_car\Behavioral Cloning\Data\IMG\right_2019_05_13_13_40_39_862.jpg, -0.01217892, 1, 0, 21.09269
C:\Users\krato\Desktop\Self_driving_car\Behavioral Cloning\Data\IMG\center_2019_05_13_13_40_39_963.jpg, C:\Users\krato\Desktop\Self_driving_car\Behavioral Cloning\Data\IMG\left_2019_05_13_13_40_39_963.jpg, C:\Users\krato\Desktop\Self_driving_car\Behavioral Cloning\Data\IMG\right_2019_05_13_13_40_39_963.jpg, 0, 1, 0, 22.05855
C:\Users\krato\Desktop\Self_driving_car\Behavioral Cloning\Data\IMG\center_2019_05_13_13_40_40_067.jpg, C:\Users\krato\Desktop\Self_driving_car\Behavioral Cloning\Data\IMG\left_2019_05_13_13_40_40_067.jpg, C:\Users\krato\Desktop\Self_driving_car\Behavioral Cloning\Data\IMG\right_2019_05_13_13_40_40_067.jpg, -0.214083, 1, 0, 23.05036
C:\Users\krato\Desktop\Self_driving_car\Behavioral Cloning\Data\IMG\center_2019_05_13_13_40_40_169.jpg, C:\Users\krato\Desktop\Self_driving_car\Behavioral Cloning\Data\IMG\left_2019_05_13_13_40_40_169.jpg, C:\Users\krato\Desktop\Self_driving_car\Behavioral Cloning\Data\IMG\right_2019_05_13_13_40_40_169.jpg, -0.2411371, 1, 0, 23.94992
C:\Users\krato\Desktop\Self_driving_car\Behavioral Cloning\Data\IMG\center_2019_05_13_13_40_40_271.jpg, C:\Users\krato\Desktop\Self_driving_car\Behavioral Cloning\Data\IMG\left_2019_05_13_13_40_40_271.jpg, C:\Users\krato\Desktop\Self_driving_car\Behavioral Cloning\Data\IMG\right_2019_05_13_13_40_40_271.jpg, 0, 1, 0, 25.10601
C:\Users\krato\Desktop\Self_driving_car\Behavioral Cloning\Data\IMG\center_2019_05_13_13_40_40_374.jpg, C:\Users\krato\Desktop\Self_driving_car\Behavioral Cloning\Data\IMG\left_2019_05_13_13_40_40_374.jpg, C:\Users\krato\Desktop\Self_driving_car\Behavioral Cloning\Data\IMG\right_2019_05_13_13_40_40_374.jpg, -0.04409353, 1, 0, 26.0592
C:\Users\krato\Desktop\Self_driving_car\Behavioral Cloning\Data\IMG\center_2019_05_13_13_40_40_477.jpg, C:\Users\krato\Desktop\Self_driving_car\Behavioral Cloning\Data\IMG\left_2019_05_13_13_40_40_477.jpg, C:\Users\krato\Desktop\Self_driving_car\Behavioral Cloning\Data\IMG\right_2019_05_13_13_40_40_477.jpg, -0.3434552, 1, 0, 26.95031
C:\Users\krato\Desktop\Self_driving_car\Behavioral Cloning\Data\IMG\center_2019_05_13_13_40_40_579.jpg, C:\Users\krato\Desktop\Self_driving_car\Behavioral Cloning\Data\IMG\left_2019_05_13_13_40_40_579.jpg, C:\Users\krato\Desktop\Self_driving_car\Behavioral Cloning\Data\IMG\right_2019_05_13_13_40_40_579.jpg, -0.2198122, 1, 0, 27.81419
C:\Users\krato\Desktop\Self_driving_car\Behavioral Cloning\Data\IMG\center_2019_05_13_13_40_40_682.jpg, C:\Users\krato\Desktop\Self_driving_car\Behavioral Cloning\Data\IMG\left_2019_05_13_13_40_40_682.jpg, C:\Users\krato\Desktop\Self_driving_car\Behavioral Cloning\Data\IMG\right_2019_05_13_13_40_40_682.jpg, 0, 1, 0, 28.73924
C:\Users\krato\Desktop\Self_driving_car\Behavioral Cloning\Data\IMG\center_2019_05_13_13_40_40_785.jpg, C:\Users\krato\Desktop\Self_driving_car\Behavioral Cloning\Data\IMG\left_2019_05_13_13_40_40_785.jpg, C:\Users\krato\Desktop\Self_driving_car\Behavioral Cloning\Data\IMG\right_2019_05_13_13_40_40_785.jpg, 0, 1, 0, 29.6541
C:\Users\krato\Desktop\Self_driving_car\Behavioral Cloning\Data\IMG\center_2019_05_13_13_40_40_886.jpg, C:\Users\krato\Desktop\Self_driving_car\Behavioral Cloning\Data\IMG\left_2019_05_13_13_40_40_886.jpg, C:\Users\krato\Desktop\Self_driving_car\Behavioral Cloning\Data\IMG\right_2019_05_13_13_40_40_886.jpg, -0.09094615, 1, 0, 30.18859
C:\Users\krato\Desktop\Self_driving_car\Behavioral Cloning\Data\IMG\center_2019_05_13_13_40_40_987.jpg, C:\Users\krato\Desktop\Self_driving_car\Behavioral Cloning\Data\IMG\left_2019_05_13_13_40_40_987.jpg, C:\Users\krato\Desktop\Self_driving_car\Behavioral Cloning\Data\IMG\right_2019_05_13_13_40_40_987.jpg, -0.3878378, 1, 0, 30.15876
C:\Users\krato\Desktop\Self_driving_car\Behavioral Cloning\Data\IMG\center_2019_05_13_13_40_41_090.jpg, C:\Users\krato\Desktop\Self_driving_car\Behavioral Cloning\Data\IMG\left_2019_05_13_13_40_41_090.jpg, C:\Users\krato\Desktop\Self_driving_car\Behavioral Cloning\Data\IMG\right_2019_05_13_13_40_41_090.jpg, -0.1331291, 1, 0, 30.19235
C:\Users\krato\Desktop\Self_driving_car\Behavioral Cloning\Data\IMG\center_2019_05_13_13_40_41_193.jpg, C:\Users\krato\Desktop\Self_driving_car\Behavioral Cloning\Data\IMG\left_2019_05_13_13_40_41_193.jpg, C:\Users\krato\Desktop\Self_driving_car\Behavioral Cloning\Data\IMG\right_2019_05_13_13_40_41_193.jpg, 0, 1, 0, 30.18901
C:\Users\krato\Desktop\Self_driving_car\Behavioral Cloning\Data\IMG\center_2019_05_13_13_40_41_299.jpg, C:\Users\krato\Desktop\Self_driving_car\Behavioral Cloning\Data\IMG\left_2019_05_13_13_40_41_299.jpg, C:\Users\krato\Desktop\Self_driving_car\Behavioral Cloning\Data\IMG\right_2019_05_13_13_40_41_299.jpg, 0, 1, 0, 30.19017
C:\Users\krato\Desktop\Self_driving_car\Behavioral Cloning\Data\IMG\center_2019_05_13_13_40_41_401.jpg, C:\Users\krato\Desktop\Self_driving_car\Behavioral Cloning\Data\IMG\left_2019_05_13_13_40_41_401.jpg, C:\Users\krato\Desktop\Self_driving_car\Behavioral Cloning\Data\IMG\right_2019_05_13_13_40_41_401.jpg, -0.2824515, 1, 0, 30.17284
C:\Users\krato\Desktop\Self_driving_car\Behavioral Cloning\Data\IMG\center_2019_05_13_13_40_41_503.jpg, C:\Users\krato\Desktop\Self_driving_car\Behavioral Cloning\Data\IMG\left_2019_05_13_13_40_41_503.jpg, C:\Users\krato\Desktop\Self_driving_car\Behavioral Cloning\Data\IMG\right_2019_05_13_13_40_41_503.jpg, -0.1906223, 1, 0, 30.18985
C:\Users\krato\Desktop\Self_driving_car\Behavioral Cloning\Data\IMG\center_2019_05_13_13_40_41_606.jpg, C:\Users\krato\Desktop\Self_driving_car\Behavioral Cloning\Data\IMG\left_2019_05_13_13_40_41_606.jpg, C:\Users\krato\Desktop\Self_driving_car\Behavioral Cloning\Data\IMG\right_2019_05_13_13_40_41_606.jpg, 0, 1, 0, 30.18903
C:\Users\krato\Desktop\Self_driving_car\Behavioral Cloning\Data\IMG\center_2019_05_13_13_40_41_708.jpg, C:\Users\krato\Desktop\Self_driving_car\Behavioral Cloning\Data\IMG\left_2019_05_13_13_40_41_708.jpg, C:\Users\krato\Desktop\Self_driving_car\Behavioral Cloning\Data\IMG\right_2019_05_13_13_40_41_708.jpg, 0, 1, 0, 30.19017
C:\Users\krato\Desktop\Self_driving_car\Behavioral Cloning\Data\IMG\center_2019_05_13_13_40_41_809.jpg, C:\Users\krato\Desktop\Self_driving_car\Behavioral Cloning\Data\IMG\left_2019_05_13_13_40_41_809.jpg, C:\Users\krato\Desktop\Self_driving_car\Behavioral Cloning\Data\IMG\right_2019_05_13_13_40_41_809.jpg, 0, 1, 0, 30.19031
C:\Users\krato\Desktop\Self_driving_car\Behavioral Cloning\Data\IMG\center_2019_05_13_13_40_41_912.jpg, C:\Users\krato\Desktop\Self_driving_car\Behavioral Cloning\Data\IMG\left_2019_05_13_13_40_41_912.jpg, C:\Users\krato\Desktop\Self_driving_car\Behavioral Cloning\Data\IMG\right_2019_05_13_13_40_41_912.jpg, 0, 1, 0, 30.19031
C:\Users\krato\Desktop\Self_driving_car\Behavioral Cloning\Data\IMG\center_2019_05_13_13_40_42_014.jpg, C:\Users\krato\Desktop\Self_driving_car\Behavioral Cloning\Data\IMG\left_2019_05_13_13_40_42_014.jpg, C:\Users\krato\Desktop\Self_driving_car\Behavioral Cloning\Data\IMG\right_2019_05_13_13_40_42_014.jpg, -0.01327523, 1, 0, 30.19024
C:\Users\krato\Desktop\Self_driving_car\Behavioral Cloning\Data\IMG\center_2019_05_13_13_40_42_118.jpg, C:\Users\krato\Desktop\Self_driving_car\Behavioral Cloning\Data\IMG\left_2019_05_13_13_40_42_118.jpg, C:\Users\krato\Desktop\Self_driving_car\Behavioral Cloning\Data\IMG\right_2019_05_13_13_40_42_118.jpg, -0.322014, 1, 0, 30.16513
C:\Users\krato\Desktop\Self_driving_car\Behavioral Cloning\Data\IMG\center_2019_05_13_13_40_42_222.jpg, C:\Users\krato\Desktop\Self_driving_car\Behavioral Cloning\Data\IMG\left_2019_05_13_13_40_42_222.jpg, C:\Users\krato\Desktop\Self_driving_car\Behavioral Cloning\Data\IMG\right_2019_05_13_13_40_42_222.jpg, -0.0528615, 1, 0, 30.19088
C:\Users\krato\Desktop\Self_driving_car\Behavioral Cloning\Data\IMG\center_2019_05_13_13_40_42_325.jpg, C:\Users\krato\Desktop\Self_driving_car\Behavioral Cloning\Data\IMG\left_2019_05_13_13_40_42_325.jpg, C:\Users\krato\Desktop\Self_driving_car\Behavioral Cloning\Data\IMG\right_2019_05_13_13_40_42_325.jpg, 0, 1, 0, 30.19008
C:\Users\krato\Desktop\Self_driving_car\Behavioral Cloning\Data\IMG\center_2019_05_13_13_40_42_425.jpg, C:\Users\krato\Desktop\Self_driving_car\Behavioral Cloning\Data\IMG\left_2019_05_13_13_40_42_425.jpg, C:\Users\krato\Desktop\Self_driving_car\Behavioral Cloning\Data\IMG\right_2019_05_13_13_40_42_425.jpg, 0, 1, 0, 30.19025
C:\Users\krato\Desktop\Self_driving_car\Behavioral Cloning\Data\IMG\center_2019_05_13_13_40_42_525.jpg, C:\Users\krato\Desktop\Self_driving_car\Behavioral Cloning\Data\IMG\left_2019_05_13_13_40_42_525.jpg, C:\Users\krato\Desktop\Self_driving_car\Behavioral Cloning\Data\IMG\right_2019_05_13_13_40_42_525.jpg, 0, 1, 0, 30.18957
C:\Users\krato\Desktop\Self_driving_car\Behavioral Cloning\Data\IMG\center_2019_05_13_13_40_42_628.jpg, C:\Users\krato\Desktop\Self_driving_car\Behavioral Cloning\Data\IMG\left_2019_05_13_13_40_42_628.jpg, C:\Users\krato\Desktop\Self_driving_car\Behavioral Cloning\Data\IMG\right_2019_05_13_13_40_42_628.jpg, -0.1699409, 1, 0, 30.18283
C:\Users\krato\Desktop\Self_driving_car\Behavioral Cloning\Data\IMG\center_2019_05_13_13_40_42_729.jpg, C:\Users\krato\Desktop\Self_driving_car\Behavioral Cloning\Data\IMG\left_2019_05_13_13_40_42_729.jpg, C:\Users\krato\Desktop\Self_driving_car\Behavioral Cloning\Data\IMG\right_2019_05_13_13_40_42_729.jpg, -0.1614549, 1, 0, 30.18896
C:\Users\krato\Desktop\Self_driving_car\Behavioral Cloning\Data\IMG\center_2019_05_13_13_40_42_830.jpg, C:\Users\krato\Desktop\Self_driving_car\Behavioral Cloning\Data\IMG\left_2019_05_13_13_40_42_830.jpg, C:\Users\krato\Desktop\Self_driving_car\Behavioral Cloning\Data\IMG\right_2019_05_13_13_40_42_830.jpg, 0, 1, 0, 30.18976
C:\Users\krato\Desktop\Self_driving_car\Behavioral Cloning\Data\IMG\center_2019_05_13_13_40_42_932.jpg, C:\Users\krato\Desktop\Self_driving_car\Behavioral Cloning\Data\IMG\left_2019_05_13_13_40_42_932.jpg, C:\Users\krato\Desktop\Self_driving_car\Behavioral Cloning\Data\IMG\right_2019_05_13_13_40_42_932.jpg, 0, 1, 0, 30.19028
C:\Users\krato\Desktop\Self_driving_car\Behavioral Cloning\Data\IMG\center_2019_05_13_13_40_43_035.jpg, C:\Users\krato\Desktop\Self_driving_car\Behavioral Cloning\Data\IMG\left_2019_05_13_13_40_43_035.jpg, C:\Users\krato\Desktop\Self_driving_car\Behavioral Cloning\Data\IMG\right_2019_05_13_13_40_43_035.jpg, 0, 1, 0, 30.19033
C:\Users\krato\Desktop\Self_driving_car\Behavioral Cloning\Data\IMG\center_2019_05_13_13_40_43_138.jpg, C:\Users\krato\Desktop\Self_driving_car\Behavioral Cloning\Data\IMG\left_2019_05_13_13_40_43_138.jpg, C:\Users\krato\Desktop\Self_driving_car\Behavioral Cloning\Data\IMG\right_2019_05_13_13_40_43_138.jpg, -0.06816932, 1, 0, 30.18947
C:\Users\krato\Desktop\Self_driving_car\Behavioral Cloning\Data\IMG\center_2019_05_13_13_40_43_242.jpg, C:\Users\krato\Desktop\Self_driving_car\Behavioral Cloning\Data\IMG\left_2019_05_13_13_40_43_242.jpg, C:\Users\krato\Desktop\Self_driving_car\Behavioral Cloning\Data\IMG\right_2019_05_13_13_40_43_242.jpg, -0.367691, 1, 0, 30.15911
C:\Users\krato\Desktop\Self_driving_car\Behavioral Cloning\Data\IMG\center_2019_05_13_13_40_43_342.jpg, C:\Users\krato\Desktop\Self_driving_car\Behavioral Cloning\Data\IMG\left_2019_05_13_13_40_43_342.jpg, C:\Users\krato\Desktop\Self_driving_car\Behavioral Cloning\Data\IMG\right_2019_05_13_13_40_43_342.jpg, -0.09446496, 1, 0, 30.19105
C:\Users\krato\Desktop\Self_driving_car\Behavioral Cloning\Data\IMG\center_2019_05_13_13_40_43_446.jpg, C:\Users\krato\Desktop\Self_driving_car\Behavioral Cloning\Data\IMG\left_2019_05_13_13_40_43_446.jpg, C:\Users\krato\Desktop\Self_driving_car\Behavioral Cloning\Data\IMG\right_2019_05_13_13_40_43_446.jpg, 0, 1, 0, 30.18952
C:\Users\krato\Desktop\Self_driving_car\Behavioral Cloning\Data\IMG\center_2019_05_13_13_40_43_547.jpg, C:\Users\krato\Desktop\Self_driving_car\Behavioral Cloning\Data\IMG\left_2019_05_13_13_40_43_547.jpg, C:\Users\krato\Desktop\Self_driving_car\Behavioral Cloning\Data\IMG\right_2019_05_13_13_40_43_547.jpg, 0, 1, 0, 30.1902
C:\Users\krato\Desktop\Self_driving_car\Behavioral Cloning\Data\IMG\center_2019_05_13_13_40_43_649.jpg, C:\Users\krato\Desktop\Self_driving_car\Behavioral Cloning\Data\IMG\left_2019_05_13_13_40_43_649.jpg, C:\Users\krato\Desktop\Self_driving_car\Behavioral Cloning\Data\IMG\right_2019_05_13_13_40_43_649.jpg, 0, 1, 0, 30.1903
C:\Users\krato\Desktop\Self_driving_car\Behavioral Cloning\Data\IMG\center_2019_05_13_13_40_43_749.jpg, C:\Users\krato\Desktop\Self_driving_car\Behavioral Cloning\Data\IMG\left_2019_05_13_13_40_43_749.jpg, C:\Users\krato\Desktop\Self_driving_car\Behavioral Cloning\Data\IMG\right_2019_05_13_13_40_43_749.jpg, 0, 1, 0, 30.19026
C:\Users\krato\Desktop\Self_driving_car\Behavioral Cloning\Data\IMG\center_2019_05_13_13_40_43_851.jpg, C:\Users\krato\Desktop\Self_driving_car\Behavioral Cloning\Data\IMG\left_2019_05_13_13_40_43_851.jpg, C:\Users\krato\Desktop\Self_driving_car\Behavioral Cloning\Data\IMG\right_2019_05_13_13_40_43_851.jpg, -0.3621064, 1, 0, 30.16051
C:\Users\krato\Desktop\Self_driving_car\Behavioral Cloning\Data\IMG\center_2019_05_13_13_40_43_951.jpg, C:\Users\krato\Desktop\Self_driving_car\Behavioral Cloning\Data\IMG\left_2019_05_13_13_40_43_951.jpg, C:\Users\krato\Desktop\Self_driving_car\Behavioral Cloning\Data\IMG\right_2019_05_13_13_40_43_951.jpg, -0.0612277, 1, 0, 30.19108
